198; -65.9368; 
198.5; -65.8769; 
199; -65.8174; 
199.5; -65.7583; 
200; -65.6994; 
200.5; -65.6409; 
201; -65.5827; 
201.5; -65.5248; 
202; -65.4673; 
202.5; -65.4101; 
203; -65.3531; 
203.5; -65.2966; 
204; -65.2403; 
204.5; -65.1843; 
205; -65.1287; 
205.5; -65.0734; 
206; -65.0184; 
206.5; -64.9637; 
207; -64.9093; 
207.5; -64.8552; 
208; -64.8015; 
208.5; -64.748; 
209; -64.6948; 
209.5; -64.642; 
210; -64.5894; 
210.5; -64.5371; 
211; -64.4852; 
211.5; -64.4335; 
212; -64.3821; 
212.5; -64.3311; 
213; -64.2803; 
213.5; -64.2298; 
214; -64.1796; 
214.5; -64.1297; 
215; -64.0801; 
215.5; -64.0307; 
216; -63.9817; 
216.5; -63.9329; 
217; -63.8844; 
217.5; -63.8362; 
218; -63.7883; 
218.5; -63.7406; 
219; -63.6933; 
219.5; -63.6462; 
220; -63.5994; 
220.5; -63.5528; 
221; -63.5065; 
221.5; -63.4605; 
222; -63.4148; 
222.5; -63.3693; 
223; -63.3241; 
223.5; -63.2791; 
224; -63.2345; 
224.5; -63.1901; 
225; -63.1459; 
225.5; -63.102; 
226; -63.0583; 
226.5; -63.0149; 
227; -62.9718; 
227.5; -62.9289; 
228; -62.8863; 
228.5; -62.844; 
229; -62.8018; 
229.5; -62.76; 
230; -62.7183; 
230.5; -62.677; 
231; -62.6358; 
231.5; -62.5949; 
232; -62.5543; 
232.5; -62.5139; 
233; -62.4737; 
233.5; -62.4338; 
234; -62.3941; 
234.5; -62.3547; 
235; -62.3154; 
235.5; -62.2764; 
236; -62.2377; 
236.5; -62.1992; 
237; -62.1609; 
237.5; -62.1229; 
238; -62.085; 
238.5; -62.0474; 
239; -62.01; 
239.5; -61.9729; 
240; -61.936; 
240.5; -61.8993; 
241; -61.8628; 
241.5; -61.8265; 
242; -61.7905; 
242.5; -61.7547; 
243; -61.719; 
243.5; -61.6837; 
244; -61.6485; 
244.5; -61.6135; 
245; -61.5788; 
245.5; -61.5442; 
246; -61.5099; 
246.5; -61.4757; 
247; -61.4418; 
247.5; -61.4081; 
248; -61.3746; 
248.5; -61.3413; 
249; -61.3083; 
249.5; -61.2753; 
250; -61.2426; 
250.5; -61.2102; 
251; -61.1779; 
251.5; -61.1458; 
252; -61.1139; 
252.5; -61.0822; 
253; -61.0507; 
253.5; -61.0194; 
254; -60.9882; 
254.5; -60.9573; 
255; -60.9266; 
255.5; -60.896; 
256; -60.8657; 
256.5; -60.8355; 
257; -60.8055; 
257.5; -60.7757; 
258; -60.7461; 
258.5; -60.7167; 
259; -60.6874; 
259.5; -60.6583; 
260; -60.6294; 
260.5; -60.6007; 
261; -60.5722; 
261.5; -60.5438; 
262; -60.5157; 
262.5; -60.4877; 
263; -60.4598; 
263.5; -60.4322; 
264; -60.4048; 
264.5; -60.3774; 
265; -60.3503; 
265.5; -60.3233; 
266; -60.2965; 
266.5; -60.2699; 
267; -60.2434; 
267.5; -60.2171; 
268; -60.191; 
268.5; -60.165; 
269; -60.1392; 
269.5; -60.1136; 
270; -60.0881; 
270.5; -60.0628; 
271; -60.0376; 
271.5; -60.0126; 
272; -59.9877; 
272.5; -59.963; 
273; -59.9385; 
273.5; -59.9141; 
274; -59.8899; 
274.5; -59.8658; 
275; -59.8419; 
275.5; -59.8181; 
276; -59.7945; 
276.5; -59.771; 
277; -59.7477; 
277.5; -59.7245; 
278; -59.7015; 
278.5; -59.6786; 
279; -59.6558; 
279.5; -59.6332; 
280; -59.6108; 
280.5; -59.5885; 
281; -59.5663; 
281.5; -59.5443; 
282; -59.5224; 
282.5; -59.5006; 
283; -59.479; 
283.5; -59.4575; 
284; -59.4362; 
284.5; -59.415; 
285; -59.3939; 
285.5; -59.373; 
286; -59.3521; 
286.5; -59.3315; 
287; -59.3109; 
287.5; -59.2905; 
288; -59.2702; 
288.5; -59.25; 
289; -59.23; 
289.5; -59.2101; 
290; -59.1903; 
290.5; -59.1707; 
291; -59.1511; 
291.5; -59.1317; 
292; -59.1124; 
292.5; -59.0933; 
293; -59.0743; 
293.5; -59.0553; 
294; -59.0365; 
294.5; -59.0178; 
295; -58.9993; 
295.5; -58.9808; 
296; -58.9625; 
296.5; -58.9442; 
297; -58.9261; 
297.5; -58.9081; 
298; -58.8903; 
298.5; -58.8725; 
299; -58.8549; 
299.5; -58.8373; 
300; -58.8198; 
300.5; -58.8025; 
301; -58.7853; 
301.5; -58.7682; 
302; -58.7512; 
302.5; -58.7343; 
303; -58.7175; 
303.5; -58.7008; 
304; -58.6842; 
304.5; -58.6677; 
305; -58.6513; 
305.5; -58.635; 
306; -58.6189; 
306.5; -58.6027; 
307; -58.5868; 
307.5; -58.5709; 
308; -58.5551; 
308.5; -58.5394; 
309; -58.5238; 
309.5; -58.5082; 
310; -58.4928; 
310.5; -58.4775; 
311; -58.4623; 
311.5; -58.4471; 
312; -58.4321; 
312.5; -58.4171; 
313; -58.4022; 
313.5; -58.3874; 
314; -58.3727; 
314.5; -58.3581; 
315; -58.3436; 
315.5; -58.3291; 
316; -58.3148; 
316.5; -58.3005; 
317; -58.2863; 
317.5; -58.2722; 
318; -58.2582; 
318.5; -58.2442; 
319; -58.2303; 
319.5; -58.2165; 
320; -58.2028; 
320.5; -58.1892; 
321; -58.1756; 
321.5; -58.1621; 
322; -58.1487; 
322.5; -58.1353; 
323; -58.122; 
323.5; -58.1088; 
324; -58.0957; 
324.5; -58.0826; 
325; -58.0696; 
325.5; -58.0567; 
326; -58.0438; 
326.5; -58.031; 
327; -58.0183; 
327.5; -58.0056; 
328; -57.993; 
328.5; -57.9804; 
329; -57.9679; 
329.5; -57.9555; 
330; -57.9431; 
330.5; -57.9308; 
331; -57.9185; 
331.5; -57.9063; 
332; -57.8941; 
332.5; -57.882; 
333; -57.8699; 
333.5; -57.858; 
334; -57.846; 
334.5; -57.8341; 
335; -57.8222; 
335.5; -57.8104; 
336; -57.7986; 
336.5; -57.7869; 
337; -57.7752; 
337.5; -57.7635; 
338; -57.7518; 
338.5; -57.7403; 
339; -57.7287; 
339.5; -57.7172; 
340; -57.7057; 
340.5; -57.6942; 
341; -57.6828; 
341.5; -57.6713; 
342; -57.6599; 
342.5; -57.6485; 
343; -57.6371; 
343.5; -57.6258; 
344; -57.6144; 
344.5; -57.6031; 
345; -57.5917; 
345.5; -57.5804; 
346; -57.5691; 
346.5; -57.5577; 
347; -57.5464; 
347.5; -57.535; 
348; -57.5237; 
348.5; -57.5122; 
349; -57.5008; 
349.5; -57.4893; 
350; -57.4778; 
350.5; -57.4663; 
351; -57.4547; 
351.5; -57.443; 
352; -57.4313; 
352.5; -57.4195; 
353; -57.4076; 
353.5; -57.3956; 
354; -57.3836; 
354.5; -57.3714; 
355; -57.359; 
355.5; -57.3466; 
356; -57.3339; 
356.5; -57.3211; 
357; -57.3081; 
357.5; -57.2949; 
358; -57.2814; 
358.5; -57.2676; 
359; -57.2535; 
359.5; -57.239; 
360; -57.2242; 
360.5; -57.2089; 
361; -57.1931; 
361.5; -57.1767; 
362; -57.1596; 
362.5; -57.1418; 
363; -57.1231; 
363.5; -57.1033; 
364; -57.0824; 
364.5; -57.06; 
365; -57.0359; 
365.5; -57.0097; 
366; -56.9811; 
366.5; -56.9494; 
367; -56.9139; 
367.5; -56.8734; 
368; -56.8267; 
368.5; -56.7715; 
369; -56.7048; 
369.5; -56.622; 
370; -56.5155; 
370.5; -56.3727; 
371; -56.1702; 
371.5; -55.8621; 
372; -55.3445; 
372.5; -56.9142; 
373; -56.7449; 
373.5; -56.6012; 
374; -56.4786; 
374.5; -56.3737; 
375; -56.2834; 
375.5; -56.2054; 
376; -56.1378; 
376.5; -56.079; 
377; -56.0275; 
377.5; -55.9821; 
378; -55.9417; 
378.5; -55.9054; 
379; -55.8723; 
379.5; -55.8415; 
380; -55.8122; 
380.5; -55.7838; 
381; -55.7553; 
381.5; -55.7259; 
382; -55.6946; 
382.5; -55.6606; 
383; -55.6224; 
383.5; -55.5786; 
384; -55.5274; 
384.5; -55.4664; 
385; -55.3923; 
385.5; -55.3005; 
386; -55.1843; 
386.5; -55.0334; 
387; -54.8303; 
387.5; -54.5432; 
388; -54.1075; 
388.5; -54.6055; 
389; -54.2641; 
389.5; -54.5856; 
390; -55.2748; 
390.5; -55.09; 
391; -54.7966; 
391.5; -54.3062; 
392; -54.7562; 
392.5; -55.9544; 
393; -55.8702; 
393.5; -55.7869; 
394; -55.7006; 
394.5; -55.6073; 
395; -55.5018; 
395.5; -55.3771; 
396; -55.222; 
396.5; -55.017; 
397; -54.7247; 
397.5; -54.2624; 
398; -54.9363; 
398.5; -54.5238; 
399; -55.2423; 
399.5; -55.0232; 
400; -54.7754; 
400.5; -54.4728; 
401; -54.07; 
401.5; -53.4789; 
402; -54.4085; 
402.5; -53.8841; 
403; -55.4137; 
403.5; -55.2277; 
404; -55.0665; 
404.5; -54.9243; 
405; -54.7966; 
405.5; -54.6786; 
406; -54.5658; 
406.5; -54.4533; 
407; -54.3352; 
407.5; -54.2039; 
408; -54.049; 
408.5; -53.8537; 
409; -53.5899; 
409.5; -53.2025; 
410; -53.6394; 
410.5; -53.1795; 
411; -53.5815; 
411.5; -53.0977; 
412; -53.7417; 
412.5; -53.44; 
413; -53.0873; 
413.5; -52.6323; 
414; -51.9713; 
414.5; -52.334; 
415; -52.6752; 
415.5; -52.9474; 
416; -52.3978; 
416.5; -52.7746; 
417; -52.3301; 
417.5; -51.766; 
418; -52.1782; 
418.5; -51.6576; 
419; -50.993; 
419.5; -51.0617; 
420; -50.1384; 
420.5; -50.1468; 
421; -51.2285; 
421.5; -50.4833; 
422; -49.4223; 
422.5; -51.068; 
423; -50.1638; 
423.5; -50.1748; 
424; -51.1487; 
424.5; -50.512; 
425; -49.8082; 
425.5; -48.9551; 
426; -47.7921; 
426.5; -49.3826; 
427; -48.5533; 
427.5; -48.4879; 
428; -48.3807; 
428.5; -48.1925; 
429; -47.0999; 
429.5; -46.6304; 
430; -45.0879; 
430.5; -44.922; 
431; -45.9145; 
431.5; -46.0541; 
432; -47.5248; 
432.5; -46.5026; 
433; -45.2957; 
433.5; -43.7397; 
434; -42.6837; 
434.5; -42.2225; 
435; -42.5432; 
435.5; -41.8984; 
436; -40.9264; 
436.5; -42.0077; 
437; -42.33; 
437.5; -42.3714; 
438; -40.4163; 
438.5; -37.7392; 
439; -38.4834; 
439.5; -38.2723; 
440; -37.4718; 
440.5; -36.8654; 
441; -38.0633; 
441.5; -34.6554; 
442; -36.2733; 
442.5; -35.984; 
443; -32.2736; 
443.5; -35.9131; 
444; -36.1905; 
444.5; -34.8221; 
445; -33.0047; 
445.5; -31.4561; 
446; -32.7683; 
446.5; -32.9245; 
447; -31.6295; 
447.5; -32.1544; 
448; -33.6041; 
448.5; -32.0194; 
449; -28.6619; 
449.5; -31.1805; 
450; -30.5531; 
450.5; -30.2359; 
451; -29.8655; 
451.5; -29.858; 
452; -29.4223; 
452.5; -30.3504; 
453; -31.1258; 
453.5; -29.2335; 
454; -26.7761; 
454.5; -27.8518; 
455; -28.2151; 
455.5; -25.8217; 
456; -23.9231; 
456.5; -23.96; 
457; -24.5554; 
457.5; -26.4746; 
458; -29.6928; 
458.5; -29.5744; 
459; -29.6357; 
459.5; -26.5434; 
460; -25.2719; 
460.5; -28.4522; 
461; -26.0941; 
461.5; -25.3709; 
462; -26.3254; 
462.5; -26.4928; 
463; -22.2745; 
463.5; -23.8593; 
464; -26.1086; 
464.5; -26.3316; 
465; -25.703; 
465.5; -28.2393; 
466; -27.7895; 
466.5; -28.5023; 
467; -27.4782; 
467.5; -24.9147; 
468; -23.7991; 
468.5; -22.3998; 
469; -25.2003; 
469.5; -24.8269; 
470; -23.7193; 
470.5; -23.0722; 
471; -25.9969; 
471.5; -28.355; 
472; -29.2694; 
472.5; -28.7404; 
473; -31.3956; 
473.5; -30.5122; 
474; -30.5341; 
474.5; -30.0814; 
475; -32.7459; 
475.5; -30.6034; 
476; -29.4055; 
476.5; -31.6905; 
477; -32.426; 
477.5; -33.0409; 
478; -31.4391; 
478.5; -34.3019; 
479; -34.2632; 
479.5; -35.1007; 
480; -34.7375; 
480.5; -35.4482; 
481; -37.7891; 
481.5; -41.7708; 
482; -42.5436; 
482.5; -44.9969; 
483; -45.1759; 
483.5; -46.7507; 
484; -48.5886; 
484.5; -49.8484; 
485; -50.1689; 
485.5; -52.3156; 
486; -53.7825; 
486.5; -54.3588; 
487; -54.7179; 
487.5; -56.6278; 
488; -56.9125; 
488.5; -59.129; 
489; -60.4073; 
489.5; -60.784; 
490; -60.7986; 
490.5; -63.6329; 
491; -64.005; 
491.5; -65.2468; 
492; -65.7296; 
492.5; -67.0438; 
493; -67.6894; 
493.5; -68.2715; 
494; -68.7893; 
494.5; -69.2426; 
495; -69.6308; 
495.5; -69.9529; 
496; -70.2057; 
496.5; -70.3813; 
497; -70.4606; 
497.5; -70.3957; 
498; -71.3499; 
498.5; -71.4374; 
499; -71.5151; 
499.5; -71.5811; 
500; -71.6341; 
500.5; -71.6728; 
501; -71.6962; 
501.5; -71.7033; 
502; -71.6934; 
502.5; -71.6657; 
503; -71.6188; 
503.5; -71.5507; 
504; -71.4571; 
504.5; -71.3297; 
505; -71.1508; 
505.5; -70.8812; 
506; -71.5264; 
506.5; -71.4376; 
507; -71.3568; 
507.5; -71.2818; 
508; -71.2111; 
508.5; -71.1436; 
509; -71.0783; 
509.5; -71.0145; 
510; -70.9516; 
510.5; -70.889; 
511; -70.8263; 
511.5; -70.7632; 
512; -70.6992; 
512.5; -70.6343; 
513; -70.5681; 
513.5; -70.5006; 
514; -70.4318; 
514.5; -70.3616; 
515; -70.2903; 
515.5; -70.2178; 
516; -70.1444; 
516.5; -70.0701; 
517; -69.995; 
517.5; -69.9194; 
518; -69.8433; 
518.5; -69.7669; 
519; -69.6902; 
519.5; -69.6133; 
520; -69.5364; 
520.5; -69.4594; 
521; -69.3824; 
521.5; -69.3056; 
522; -69.2289; 
522.5; -69.1523; 
523; -69.076; 
523.5; -68.9999; 
524; -68.924; 
524.5; -68.8484; 
525; -68.7731; 
525.5; -68.6982; 
526; -68.6235; 
526.5; -68.5491; 
527; -68.4752; 
527.5; -68.4015; 
528; -68.3282; 
528.5; -68.2552; 
529; -68.1827; 
529.5; -68.1104; 
530; -68.0386; 
530.5; -67.9671; 
531; -67.896; 
531.5; -67.8252; 
532; -67.7548; 
532.5; -67.6848; 
533; -67.6152; 
533.5; -67.5459; 
534; -67.477; 
534.5; -67.4085; 
535; -67.3404; 
535.5; -67.2726; 
536; -67.2052; 
536.5; -67.1382; 
537; -67.0715; 
537.5; -67.0051; 
538; -66.9392; 
538.5; -66.8736; 
539; -66.8084; 
539.5; -66.7436; 
540; -66.6791; 
540.5; -66.615; 
541; -66.5512; 
541.5; -66.4877; 
542; -66.4247; 
542.5; -66.3619; 
543; -66.2996; 
543.5; -66.2375; 
544; -66.1759; 
544.5; -66.1145; 
545; -66.0536; 
545.5; -65.9929; 
546; -65.9326; 
546.5; -65.8727; 
547; -65.813; 
547.5; -65.7537; 
548; -65.6948; 
548.5; -65.6361; 
549; -65.5779; 
549.5; -65.5199; 
550; -65.4623; 
550.5; -65.405; 
551; -65.348; 
551.5; -65.2913; 
552; -65.235; 
552.5; -65.179; 
553; -65.1233; 
553.5; -65.0679; 
554; -65.0128; 
554.5; -64.9581; 
555; -64.9037; 
555.5; -64.8495; 
556; -64.7957; 
556.5; -64.7422; 
557; -64.689; 
557.5; -64.6361; 
558; -64.5835; 
558.5; -64.5312; 
559; -64.4792; 
559.5; -64.4275; 
560; -64.3761; 
560.5; -64.325; 
561; -64.2742; 
561.5; -64.2237; 
562; -64.1735; 
562.5; -64.1236; 
563; -64.0739; 
563.5; -64.0246; 
564; -63.9755; 
564.5; -63.9267; 
565; -63.8782; 
565.5; -63.83; 
566; -63.7821; 
566.5; -63.7344; 
567; -63.687; 
567.5; -63.6399; 
568; -63.5931; 
568.5; -63.5465; 
569; -63.5002; 
569.5; -63.4542; 
570; -63.4085; 
570.5; -63.363; 
571; -63.3178; 
571.5; -63.2728; 
572; -63.2281; 
572.5; -63.1837; 
573; -63.1396; 
573.5; -63.0957; 
574; -63.052; 
574.5; -63.0086; 
575; -62.9655; 
575.5; -62.9226; 
576; -62.88; 
576.5; -62.8376; 
577; -62.7955; 
577.5; -62.7537; 
578; -62.712; 
578.5; -62.6707; 
579; -62.6295; 
579.5; -62.5887; 
580; -62.548; 
580.5; -62.5076; 
581; -62.4675; 
581.5; -62.4275; 
582; -62.3879; 
582.5; -62.3484; 
583; -62.3092; 
583.5; -62.2702; 
584; -62.2315; 
584.5; -62.193; 
585; -62.1547; 
585.5; -62.1167; 
586; -62.0789; 
586.5; -62.0413; 
587; -62.0039; 
587.5; -61.9668; 
588; -61.9299; 
588.5; -61.8932; 
589; -61.8567; 
589.5; -61.8205; 
590; -61.7845; 
590.5; -61.7487; 
591; -61.7131; 
591.5; -61.6777; 
592; -61.6425; 
592.5; -61.6076; 
593; -61.5728; 
593.5; -61.5383; 
594; -61.504; 
594.5; -61.4699; 
595; -61.436; 
595.5; -61.4023; 
596; -61.3688; 
596.5; -61.3355; 
597; -61.3025; 
597.5; -61.2696; 
598; -61.2369; 
598.5; -61.2045; 
599; -61.1722; 
599.5; -61.1401; 
600; -61.1082; 
600.5; -61.0766; 
601; -61.0451; 
601.5; -61.0138; 
602; -60.9827; 
602.5; -60.9518; 
603; -60.9211; 
603.5; -60.8906; 
604; -60.8602; 
604.5; -60.8301; 
605; -60.8001; 
605.5; -60.7703; 
606; -60.7408; 
606.5; -60.7114; 
607; -60.6821; 
607.5; -60.6531; 
608; -60.6242; 
608.5; -60.5955; 
609; -60.567; 
609.5; -60.5387; 
610; -60.5106; 
610.5; -60.4826; 
611; -60.4548; 
611.5; -60.4272; 
612; -60.3997; 
612.5; -60.3724; 
613; -60.3453; 
613.5; -60.3184; 
614; -60.2916; 
614.5; -60.265; 
615; -60.2386; 
615.5; -60.2123; 
616; -60.1862; 
616.5; -60.1603; 
617; -60.1345; 
617.5; -60.1089; 
618; -60.0834; 
618.5; -60.0581; 
619; -60.033; 
619.5; -60.008; 
620; -59.9832; 
620.5; -59.9585; 
621; -59.934; 
621.5; -59.9096; 
622; -59.8854; 
622.5; -59.8614; 
623; -59.8375; 
623.5; -59.8138; 
624; -59.7901; 
624.5; -59.7667; 
625; -59.7434; 
625.5; -59.7203; 
626; -59.6973; 
626.5; -59.6744; 
627; -59.6517; 
627.5; -59.6291; 
628; -59.6067; 
628.5; -59.5844; 
629; -59.5622; 
629.5; -59.5402; 
630; -59.5184; 
630.5; -59.4966; 
631; -59.475; 
631.5; -59.4536; 
632; -59.4323; 
632.5; -59.4111; 
633; -59.3901; 
633.5; -59.3691; 
634; -59.3484; 
634.5; -59.3277; 
635; -59.3072; 
635.5; -59.2868; 
636; -59.2665; 
636.5; -59.2464; 
637; -59.2264; 
637.5; -59.2065; 
638; -59.1867; 
638.5; -59.1671; 
639; -59.1476; 
639.5; -59.1282; 
640; -59.109; 
640.5; -59.0898; 
641; -59.0708; 
641.5; -59.0519; 
