784.5; 47; 
785; 102; 
785.5; 20; 
786; 59; 
786; 72; 
786; 76; 
786; 106; 
786.5; 89; 
787.5; 7; 
787.5; 61; 
787.5; 69; 
787.5; 122; 
788; 71; 
789; 22; 
789; 113; 
789.5; 3; 
789.5; 40; 
789.5; 86; 
790; 28; 
790.5; 52; 
791; 70; 
791.5; 18; 
791.5; 31; 
791.5; 48; 
791.5; 114; 
792; 39; 
792; 50; 
792.5; 55; 
792.5; 72; 
793; 12; 
793; 41; 
793; 76; 
793; 95; 
793; 108; 
793.5; 24; 
793.5; 67; 
793.5; 69; 
793.5; 82; 
793.5; 109; 
794; 43; 
794.5; 25; 
794.5; 64; 
794.5; 74; 
794.5; 83; 
794.5; 106; 
795; 94; 
795.5; 20; 
795.5; 100; 
796; 3; 
796; 26; 
796; 120; 
796; 124; 
796; 125; 
796.5; 28; 
796.5; 62; 
797; 75; 
797; 79; 
797.5; 2; 
797.5; 36; 
797.5; 91; 
797.5; 102; 
797.5; 113; 
798; 65; 
798; 85; 
798; 107; 
798.5; 33; 
798.5; 51; 
798.5; 59; 
798.5; 97; 
798.5; 104; 
799; 7; 
799; 112; 
799.5; 11; 
799.5; 31; 
799.5; 50; 
799.5; 61; 
799.5; 70; 
799.5; 77; 
799.5; 89; 
799.5; 122; 
800; 18; 
800.5; 8; 
800.5; 10; 
800.5; 32; 
800.5; 73; 
800.5; 80; 
800.5; 86; 
801; 9; 
801; 44; 
801; 67; 
801; 83; 
801; 95; 
801; 108; 
801.5; 22; 
801.5; 43; 
801.5; 64; 
801.5; 94; 
801.5; 116; 
802; 23; 
802; 24; 
802; 78; 
802.5; 40; 
802.5; 57; 
802.5; 66; 
802.5; 71; 
802.5; 72; 
802.5; 82; 
802.5; 118; 
803; 12; 
803; 26; 
803; 55; 
803.5; 1; 
803.5; 2; 
803.5; 41; 
803.5; 85; 
803.5; 120; 
803.5; 124; 
804; 28; 
804; 91; 
804; 123; 
804; 125; 
804.5; 5; 
804.5; 20; 
804.5; 29; 
804.5; 62; 
804.5; 69; 
804.5; 79; 
804.5; 97; 
805; 6; 
805; 10; 
805; 13; 
805; 21; 
805; 33; 
805; 42; 
805; 54; 
805.5; 75; 
805.5; 81; 
805.5; 100; 
805.5; 104; 
805.5; 107; 
806; 11; 
806; 14; 
806; 25; 
806; 44; 
806; 59; 
806.5; 3; 
806.5; 31; 
806.5; 37; 
806.5; 39; 
806.5; 58; 
806.5; 106; 
806.5; 109; 
807; 8; 
807; 35; 
807; 45; 
807; 46; 
807; 65; 
807; 67; 
807; 108; 
807.5; 7; 
807.5; 9; 
807.5; 70; 
807.5; 71; 
807.5; 89; 
807.5; 105; 
808; 22; 
808; 23; 
808; 30; 
808; 34; 
808; 36; 
808; 50; 
808; 51; 
808; 73; 
808; 83; 
808; 86; 
808.5; 1; 
808.5; 56; 
808.5; 57; 
808.5; 92; 
809; 61; 
809; 102; 
809; 110; 
809; 111; 
809; 122; 
809.5; 2; 
809.5; 4; 
809.5; 64; 
809.5; 85; 
809.5; 88; 
809.5; 94; 
809.5; 113; 
809.5; 118; 
809.5; 119; 
810; 13; 
810; 29; 
810; 43; 
810; 121; 
810.5; 17; 
810.5; 62; 
810.5; 77; 
810.5; 80; 
810.5; 84; 
810.5; 91; 
810.5; 95; 
810.5; 99; 
811; 6; 
811; 54; 
811; 78; 
811; 82; 
811; 103; 
811; 120; 
811.5; 14; 
811.5; 20; 
811.5; 21; 
811.5; 38; 
811.5; 58; 
811.5; 60; 
811.5; 75; 
811.5; 87; 
811.5; 90; 
811.5; 97; 
811.5; 124; 
812; 44; 
812; 55; 
812; 66; 
812; 81; 
812; 101; 
812.5; 5; 
812.5; 10; 
812.5; 12; 
812.5; 26; 
812.5; 42; 
812.5; 104; 
812.5; 107; 
813; 1; 
813; 7; 
813; 9; 
813; 46; 
813; 79; 
813; 100; 
813.5; 3; 
813.5; 11; 
813.5; 16; 
813.5; 28; 
813.5; 30; 
813.5; 67; 
813.5; 72; 
813.5; 73; 
814; 4; 
814; 33; 
814; 49; 
814; 71; 
814.5; 34; 
814.5; 35; 
814.5; 39; 
814.5; 50; 
814.5; 53; 
814.5; 105; 
814.5; 119; 
815; 23; 
815; 63; 
815; 70; 
815; 89; 
815; 96; 
815; 111; 
815.5; 13; 
815.5; 22; 
815.5; 25; 
815.5; 31; 
815.5; 37; 
815.5; 40; 
815.5; 51; 
815.5; 59; 
815.5; 64; 
815.5; 109; 
816; 32; 
816; 47; 
816; 52; 
816; 61; 
816; 84; 
816; 85; 
816; 92; 
816; 125; 
816.5; 2; 
816.5; 87; 
816.5; 98; 
816.5; 123; 
817; 15; 
817; 20; 
817; 60; 
817; 76; 
817; 83; 
817; 102; 
817.5; 6; 
817.5; 58; 
817.5; 62; 
817.5; 90; 
817.5; 106; 
817.5; 108; 
818; 14; 
818; 17; 
818; 29; 
818; 38; 
818; 54; 
818; 65; 
818; 91; 
818; 103; 
818.5; 1; 
818.5; 3; 
818.5; 8; 
818.5; 56; 
818.5; 88; 
818.5; 94; 
818.5; 99; 
818.5; 101; 
818.5; 104; 
818.5; 118; 
818.5; 120; 
819; 9; 
819; 27; 
819; 110; 
819.5; 4; 
819.5; 12; 
819.5; 21; 
820; 7; 
820; 10; 
820; 11; 
820; 41; 
820; 71; 
820; 82; 
820; 107; 
820; 121; 
820; 124; 
820.5; 18; 
820.5; 30; 
820.5; 34; 
820.5; 46; 
820.5; 73; 
821; 5; 
821; 16; 
821; 50; 
821; 55; 
821; 72; 
821; 78; 
821; 96; 
821; 119; 
821.5; 36; 
821.5; 49; 
821.5; 59; 
821.5; 63; 
821.5; 77; 
821.5; 111; 
822; 19; 
822; 53; 
822; 57; 
822; 69; 
822; 79; 
822; 80; 
822; 93; 
822.5; 47; 
822.5; 70; 
822.5; 76; 
822.5; 81; 
822.5; 97; 
822.5; 100; 
823; 13; 
823; 23; 
823; 39; 
823; 40; 
823; 58; 
823; 64; 
823; 66; 
823; 84; 
823; 115; 
823.5; 20; 
823.5; 52; 
823.5; 67; 
823.5; 75; 
823.5; 85; 
824; 15; 
824; 25; 
824; 87; 
824; 104; 
824; 122; 
824.5; 28; 
824.5; 42; 
824.5; 102; 
825; 3; 
825; 14; 
825; 48; 
825; 51; 
825; 89; 
825; 105; 
825.5; 86; 
825.5; 101; 
825.5; 123; 
826; 2; 
826; 4; 
826; 17; 
826; 71; 
826; 92; 
826.5; 6; 
826.5; 38; 
826.5; 62; 
827; 1; 
827; 5; 
827; 12; 
827; 56; 
827.5; 27; 
827.5; 54; 
827.5; 61; 
827.5; 90; 
827.5; 98; 
827.5; 125; 
828; 29; 
828; 34; 
828; 91; 
828; 93; 
828.5; 24; 
828.5; 46; 
828.5; 60; 
828.5; 96; 
828.5; 112; 
829; 73; 
829; 97; 
829; 121; 
829.5; 30; 
829.5; 69; 
829.5; 94; 
829.5; 119; 
830; 104; 
830.5; 11; 
830.5; 59; 
830.5; 68; 
830.5; 80; 
830.5; 106; 
831; 31; 
831; 36; 
831; 47; 
831.5; 19; 
831.5; 41; 
831.5; 58; 
831.5; 76; 
831.5; 84; 
831.5; 87; 
831.5; 103; 
831.5; 114; 
832; 16; 
832; 21; 
832.5; 66; 
833; 72; 
833.5; 22; 
833.5; 50; 
833.5; 71; 
833.5; 88; 
833.5; 99; 
834; 48; 
834.5; 7; 
834.5; 10; 
834.5; 109; 
835; 17; 
835; 49; 
835; 53; 
835; 64; 
836; 92; 
836.5; 4; 
836.5; 34; 
837.5; 56; 
837.5; 61; 
837.5; 101; 
838; 15; 
838; 122; 
838.5; 77; 
838.5; 112; 
839; 57; 
839; 93; 
839.5; 121; 
840; 1; 
840; 115; 
842; 85; 
843.5; 114; 
845; 98; 
